Acct id,Acct type,Activate chat bot,Converted to paid customer,Date time,Number of clicks
SA44236,SMB,Y,0,10/13/19,271
SA44236,SMB,Y,0,10/20/19,389
SA44236,SMB,Y,0,10/27/19,304
SA44236,SMB,Y,0,11/3/19,267
SA44236,SMB,Y,0,11/10/19,358
SA44236,SMB,Y,0,11/17/19,131
SA44236,SMB,Y,0,11/24/19,97
SA44236,SMB,Y,0,12/1/19,241
SA39956,ENT,N,1,8/23/20,14
SA39956,ENT,N,1,8/30/20,25
SA39956,ENT,N,1,9/6/20,17
SA39956,ENT,N,1,9/13/20,26
SA39956,ENT,N,1,9/20/20,26
SA39956,ENT,N,1,9/27/20,24
SA39956,ENT,N,1,10/4/20,12
SA39956,ENT,N,1,10/11/20,30
SA39956,ENT,N,1,10/18/20,22
SA39956,ENT,N,1,10/25/20,24
SA39956,ENT,N,1,11/1/20,15
SA35625,SMB,Y,0,11/22/20,614
SA35625,SMB,Y,0,11/29/20,112
SA35625,SMB,Y,0,12/6/20,483
SA35625,SMB,Y,0,12/13/20,194
SA35625,SMB,Y,0,12/20/20,192
SA35625,SMB,Y,0,12/27/20,234
SA35625,SMB,Y,0,1/3/21,212
SA35625,SMB,Y,0,1/10/21,428
SA35625,SMB,Y,0,1/17/21,345
SA35625,SMB,Y,0,1/24/21,772
SA35625,SMB,Y,0,1/31/21,161
SA11139,SMB,Y,0,2/23/20,248
SA11139,SMB,Y,0,3/1/20,540
SA11139,SMB,Y,0,3/8/20,350
SA11139,SMB,Y,0,3/15/20,204
SA11139,SMB,Y,0,3/22/20,276
SA11139,SMB,Y,0,3/29/20,331
SA11139,SMB,Y,0,4/5/20,331
SA11139,SMB,Y,0,4/12/20,146
SA11139,SMB,Y,0,4/19/20,182
SA11139,SMB,Y,0,4/26/20,172
SA11139,SMB,Y,0,5/3/20,124
SA47017,ENT,Y,0,11/17/19,924
SA47017,ENT,Y,0,11/24/19,765
SA47017,ENT,Y,0,12/1/19,1078
SA47017,ENT,Y,0,12/8/19,1102
SA47017,ENT,Y,0,12/15/19,931
SA47017,ENT,Y,0,12/22/19,822
SA47017,ENT,Y,0,12/29/19,829
SA47017,ENT,Y,0,1/5/20,1154
SA47017,ENT,Y,0,1/12/20,380
SA47017,ENT,Y,0,1/19/20,765
SA47017,ENT,Y,0,1/26/20,807
SA34411,SMB,Y,0,11/15/20,475
SA34411,SMB,Y,0,11/22/20,405
SA34411,SMB,Y,0,11/29/20,831
SA34411,SMB,Y,0,12/6/20,708
SA34411,SMB,Y,0,12/13/20,612
SA34411,SMB,Y,0,12/20/20,1220
SA34411,SMB,Y,0,12/27/20,767
SA34411,SMB,Y,0,1/3/21,508
SA34411,SMB,Y,0,1/10/21,358
SA34411,SMB,Y,0,1/17/21,778
SA34411,SMB,Y,0,1/24/21,209
SA34411,SMB,Y,0,1/31/21,672
SA40438,SMB,Y,0,8/25/19,492
SA40438,SMB,Y,0,9/1/19,246
SA40438,SMB,Y,0,9/8/19,339
SA28324,ENT,Y,1,6/7/20,551
SA28324,ENT,Y,1,6/14/20,462
SA28324,ENT,Y,1,6/21/20,780
SA28324,ENT,Y,1,6/28/20,416
SA28324,ENT,Y,1,7/5/20,742
SA28324,ENT,Y,1,7/12/20,224
SA28324,ENT,Y,1,7/19/20,789
SA28324,ENT,Y,1,7/26/20,1206
SA36337,SMB,N,0,12/13/20,661
SA36337,SMB,N,0,12/20/20,1539
SA36337,SMB,N,0,12/27/20,856
SA36337,SMB,N,0,1/3/21,716
SA36337,SMB,N,0,1/10/21,1239
SA36337,SMB,N,0,1/17/21,725
SA36337,SMB,N,0,1/24/21,376
SA36337,SMB,N,0,1/31/21,837
SA36337,SMB,N,0,2/7/21,391
SA36337,SMB,N,0,2/14/21,869
SA36337,SMB,N,0,2/21/21,1135
SA36337,SMB,N,0,2/28/21,1341
SA10815,ENT,Y,0,11/29/20,518
SA10815,ENT,Y,0,12/6/20,338
SA10815,ENT,Y,0,12/13/20,542
SA10815,ENT,Y,0,12/20/20,238
SA10815,ENT,Y,0,12/27/20,804
SA9101,ENT,Y,1,2/23/20,571
SA9101,ENT,Y,1,3/1/20,271
SA9101,ENT,Y,1,3/8/20,325
SA9101,ENT,Y,1,3/15/20,265
SA9101,ENT,Y,1,3/22/20,250
SA9101,ENT,Y,1,3/29/20,710
SA9101,ENT,Y,1,4/5/20,445
SA12803,SMB,Y,0,9/22/19,1352
SA12803,SMB,Y,0,9/29/19,188
SA12803,SMB,Y,0,10/6/19,1056
SA12803,SMB,Y,0,10/13/19,738
SA12803,SMB,Y,0,10/20/19,1152
SA12803,SMB,Y,0,10/27/19,272
SA12803,SMB,Y,0,11/3/19,894
SA12803,SMB,Y,0,11/10/19,1555
SA12803,SMB,Y,0,11/17/19,1181
SA12803,SMB,Y,0,11/24/19,928
SA12803,SMB,Y,0,12/1/19,771
SA17272,ENT,Y,1,3/8/20,197
SA17272,ENT,Y,1,3/15/20,461
SA17272,ENT,Y,1,3/22/20,447
SA17272,ENT,Y,1,3/29/20,697
SA17272,ENT,Y,1,4/5/20,777
SA17272,ENT,Y,1,4/12/20,634
SA17272,ENT,Y,1,4/19/20,738
SA17272,ENT,Y,1,4/26/20,531
SA17272,ENT,Y,1,5/3/20,412
SA17272,ENT,Y,1,5/10/20,392
SA17272,ENT,Y,1,5/17/20,692
SA17272,ENT,Y,1,5/24/20,518
SA27386,SMB,Y,0,6/14/20,2078
SA27386,SMB,Y,0,6/21/20,4296
SA27386,SMB,Y,0,6/28/20,1278
SA27386,SMB,Y,0,7/5/20,1933
SA27386,SMB,Y,0,7/12/20,2773
SA27386,SMB,Y,0,7/19/20,1654
SA27386,SMB,Y,0,7/26/20,2603
SA32649,SMB,N,1,8/2/20,393
SA32649,SMB,N,1,8/9/20,558
SA32649,SMB,N,1,8/16/20,450
SA32649,SMB,N,1,8/23/20,324
SA32649,SMB,N,1,8/30/20,417
SA32649,SMB,N,1,9/6/20,624
SA32649,SMB,N,1,9/13/20,540
SA32649,SMB,N,1,9/20/20,507
SA32649,SMB,N,1,9/27/20,332
SA32649,SMB,N,1,10/4/20,782
SA32649,SMB,N,1,10/11/20,270
SA32649,SMB,N,1,10/18/20,286
SA21769,ENT,N,1,12/29/19,36
SA21769,ENT,N,1,1/5/20,124
SA42630,ENT,Y,1,1/3/21,990
SA42630,ENT,Y,1,1/10/21,455
SA42630,ENT,Y,1,1/17/21,1536
SA42630,ENT,Y,1,1/24/21,1393
SA42630,ENT,Y,1,1/31/21,1390
SA42630,ENT,Y,1,2/7/21,689
SA42630,ENT,Y,1,2/14/21,739
SA42630,ENT,Y,1,2/21/21,829
SA42630,ENT,Y,1,2/28/21,1925
SA42630,ENT,Y,1,3/7/21,1523
SA41539,ENT,N,1,8/30/20,207
SA41539,ENT,N,1,9/6/20,199
SA41539,ENT,N,1,9/13/20,228
SA41539,ENT,N,1,9/20/20,76
SA41539,ENT,N,1,9/27/20,146
SA41539,ENT,N,1,10/4/20,63
SA41539,ENT,N,1,10/11/20,79
SA41539,ENT,N,1,10/18/20,73
SA41539,ENT,N,1,10/25/20,102
SA41539,ENT,N,1,11/1/20,155
SA41539,ENT,N,1,11/8/20,160
SA41539,ENT,N,1,11/15/20,165
SA5527,ENT,Y,1,12/15/19,782
SA5527,ENT,Y,1,12/22/19,126
SA5527,ENT,Y,1,12/29/19,217
SA5527,ENT,Y,1,1/5/20,396
SA5527,ENT,Y,1,1/12/20,337
SA5527,ENT,Y,1,1/19/20,228
SA5527,ENT,Y,1,1/26/20,464
SA5527,ENT,Y,1,2/2/20,320
SA5527,ENT,Y,1,2/9/20,378
SA5527,ENT,Y,1,2/16/20,277
SA5527,ENT,Y,1,2/23/20,251
SA5527,ENT,Y,1,3/1/20,357
SA43068,ENT,N,0,10/25/20,1059
SA43068,ENT,N,0,11/1/20,669
SA43068,ENT,N,0,11/8/20,563
SA43068,ENT,N,0,11/15/20,1172
SA43068,ENT,N,0,11/22/20,939
SA43068,ENT,N,0,11/29/20,666
SA43068,ENT,N,0,12/6/20,924
SA43068,ENT,N,0,12/13/20,1179
SA43068,ENT,N,0,12/20/20,1027
SA9535,ENT,N,0,9/29/19,73
SA9535,ENT,N,0,10/6/19,72
SA9535,ENT,N,0,10/13/19,73
SA9535,ENT,N,0,10/20/19,42
SA9535,ENT,N,0,10/27/19,72
SA9535,ENT,N,0,11/3/19,28
SA9535,ENT,N,0,11/10/19,36
SA9535,ENT,N,0,11/17/19,71
SA9535,ENT,N,0,11/24/19,41
SA9535,ENT,N,0,12/1/19,55
SA30524,ENT,N,0,1/26/20,30
SA30524,ENT,N,0,2/2/20,14
SA30524,ENT,N,0,2/9/20,18
SA30524,ENT,N,0,2/16/20,25
SA30524,ENT,N,0,2/23/20,39
SA30524,ENT,N,0,3/1/20,41
SA30524,ENT,N,0,3/8/20,54
SA30524,ENT,N,0,3/15/20,41
SA30524,ENT,N,0,3/22/20,23
SA30524,ENT,N,0,3/29/20,30
SA15500,SMB,Y,0,8/2/20,776
SA15500,SMB,Y,0,8/9/20,291
SA15500,SMB,Y,0,8/16/20,671
SA15500,SMB,Y,0,8/23/20,765
SA15500,SMB,Y,0,8/30/20,733
SA15500,SMB,Y,0,9/6/20,373
SA15500,SMB,Y,0,9/13/20,935
SA15500,SMB,Y,0,9/20/20,999
SA15500,SMB,Y,0,9/27/20,496
SA15500,SMB,Y,0,10/4/20,661
SA10171,ENT,Y,1,12/6/20,379
SA10171,ENT,Y,1,12/13/20,891
SA10171,ENT,Y,1,12/20/20,972
SA10171,ENT,Y,1,12/27/20,451
SA10171,ENT,Y,1,1/3/21,437
SA10171,ENT,Y,1,1/10/21,612
SA10171,ENT,Y,1,1/17/21,637
SA10171,ENT,Y,1,1/24/21,381
SA10171,ENT,Y,1,1/31/21,875
SA10171,ENT,Y,1,2/7/21,773
SA10171,ENT,Y,1,2/14/21,529
SA31648,SMB,Y,0,4/26/20,495
SA31648,SMB,Y,0,5/3/20,294
SA31648,SMB,Y,0,5/10/20,462
SA31648,SMB,Y,0,5/17/20,232
SA31648,SMB,Y,0,5/24/20,569
SA31648,SMB,Y,0,5/31/20,162
SA31648,SMB,Y,0,6/7/20,267
SA31648,SMB,Y,0,6/14/20,332
SA31648,SMB,Y,0,6/21/20,267
SA31648,SMB,Y,0,6/28/20,431
SA31648,SMB,Y,0,7/5/20,189
SA31648,SMB,Y,0,7/12/20,360
SA49760,ENT,Y,0,1/10/21,576
SA49760,ENT,Y,0,1/17/21,280
SA49760,ENT,Y,0,1/24/21,413
SA49760,ENT,Y,0,1/31/21,494
SA49760,ENT,Y,0,2/7/21,418
SA49760,ENT,Y,0,2/14/21,324
SA49760,ENT,Y,0,2/21/21,279
SA49760,ENT,Y,0,2/28/21,251
SA49760,ENT,Y,0,3/7/21,162
SA49760,ENT,Y,0,3/14/21,400
SA49760,ENT,Y,0,3/21/21,470
SA22430,ENT,N,0,1/26/20,102
SA22430,ENT,N,0,2/2/20,56
SA22430,ENT,N,0,2/9/20,69
SA22430,ENT,N,0,2/16/20,73
SA22430,ENT,N,0,2/23/20,52
SA22430,ENT,N,0,3/1/20,58
SA22430,ENT,N,0,3/8/20,34
SA22430,ENT,N,0,3/15/20,46
SA41493,SMB,N,0,2/2/20,1382
SA41493,SMB,N,0,2/9/20,1412
SA41493,SMB,N,0,2/16/20,2556
SA41493,SMB,N,0,2/23/20,1762
SA41493,SMB,N,0,3/1/20,565
SA41493,SMB,N,0,3/8/20,2365
SA41493,SMB,N,0,3/15/20,1641
SA41493,SMB,N,0,3/22/20,2101
SA41493,SMB,N,0,3/29/20,1272
SA41493,SMB,N,0,4/5/20,2329
SA41493,SMB,N,0,4/12/20,1887
SA38161,ENT,N,0,1/10/21,302
SA38161,ENT,N,0,1/17/21,143
SA38161,ENT,N,0,1/24/21,182
SA38161,ENT,N,0,1/31/21,149
SA38161,ENT,N,0,2/7/21,153
SA38161,ENT,N,0,2/14/21,145
SA38161,ENT,N,0,2/21/21,415
SA38161,ENT,N,0,2/28/21,357
SA38161,ENT,N,0,3/7/21,356
SA38161,ENT,N,0,3/14/21,115
SA38161,ENT,N,0,3/21/21,128
SA38161,ENT,N,0,3/28/21,180
SA13449,ENT,Y,1,9/20/20,694
SA13449,ENT,Y,1,9/27/20,474
SA13449,ENT,Y,1,10/4/20,995
SA13449,ENT,Y,1,10/11/20,474
SA13449,ENT,Y,1,10/18/20,530
SA13449,ENT,Y,1,10/25/20,697
SA13449,ENT,Y,1,11/1/20,282
SA13449,ENT,Y,1,11/8/20,601
SA13449,ENT,Y,1,11/15/20,884
SA13449,ENT,Y,1,11/22/20,459
SA13449,ENT,Y,1,11/29/20,517
SA13449,ENT,Y,1,12/6/20,354
SA29231,ENT,Y,1,5/31/20,2315
SA29231,ENT,Y,1,6/7/20,2769
SA29231,ENT,Y,1,6/14/20,1806
SA29231,ENT,Y,1,6/21/20,3212
SA29231,ENT,Y,1,6/28/20,4657
SA29231,ENT,Y,1,7/5/20,1788
SA29231,ENT,Y,1,7/12/20,4724
SA29231,ENT,Y,1,7/19/20,3206
SA29231,ENT,Y,1,7/26/20,1761
SA29231,ENT,Y,1,8/2/20,4550
SA29231,ENT,Y,1,8/9/20,2340
SA29231,ENT,Y,1,8/16/20,1771
SA43510,SMB,Y,0,12/8/19,3100
SA43510,SMB,Y,0,12/15/19,5071
SA43510,SMB,Y,0,12/22/19,10662
SA43510,SMB,Y,0,12/29/19,3680
SA43510,SMB,Y,0,1/5/20,5492
SA43510,SMB,Y,0,1/12/20,4870
SA43510,SMB,Y,0,1/19/20,2613
SA43510,SMB,Y,0,1/26/20,5377
SA43510,SMB,Y,0,2/2/20,7132
SA43510,SMB,Y,0,2/9/20,3758
SA43510,SMB,Y,0,2/16/20,3549
SA43510,SMB,Y,0,2/23/20,4288
SA10906,SMB,Y,0,7/26/20,900
SA10906,SMB,Y,0,8/2/20,501
SA10906,SMB,Y,0,8/9/20,420
SA10906,SMB,Y,0,8/16/20,388
SA10906,SMB,Y,0,8/23/20,592
SA10906,SMB,Y,0,8/30/20,361
SA10906,SMB,Y,0,9/6/20,333
SA10906,SMB,Y,0,9/13/20,255
SA10906,SMB,Y,0,9/20/20,441
SA10906,SMB,Y,0,9/27/20,264
SA10906,SMB,Y,0,10/4/20,598
SA10906,SMB,Y,0,10/11/20,704
SA25434,ENT,Y,1,10/25/20,710
SA25434,ENT,Y,1,11/1/20,1023
SA25434,ENT,Y,1,11/8/20,354
SA25434,ENT,Y,1,11/15/20,845
SA25434,ENT,Y,1,11/22/20,1060
SA25434,ENT,Y,1,11/29/20,909
SA25434,ENT,Y,1,12/6/20,1385
SA25434,ENT,Y,1,12/13/20,1522
SA25434,ENT,Y,1,12/20/20,1266
SA25434,ENT,Y,1,12/27/20,1066
SA25434,ENT,Y,1,1/3/21,926
SA25434,ENT,Y,1,1/10/21,991
SA24613,SMB,N,0,6/23/19,190
SA24613,SMB,N,0,6/30/19,140
SA24613,SMB,N,0,7/7/19,143
SA24613,SMB,N,0,7/14/19,262
SA24613,SMB,N,0,7/21/19,124
SA24613,SMB,N,0,7/28/19,86
SA24613,SMB,N,0,8/4/19,152
SA24613,SMB,N,0,8/11/19,200
SA24613,SMB,N,0,8/18/19,183
SA24613,SMB,N,0,8/25/19,102
SA24613,SMB,N,0,9/1/19,135
SA20658,SMB,N,0,9/22/19,21
SA20658,SMB,N,0,9/29/19,46
SA20658,SMB,N,0,10/6/19,27
SA20658,SMB,N,0,10/13/19,25
SA20658,SMB,N,0,10/20/19,17
SA20658,SMB,N,0,10/27/19,18
SA20658,SMB,N,0,11/3/19,22
SA20658,SMB,N,0,11/10/19,26
SA20658,SMB,N,0,11/17/19,32
SA20658,SMB,N,0,11/24/19,49
SA20658,SMB,N,0,12/1/19,28
SA34020,SMB,N,0,12/22/19,8
SA34020,SMB,N,0,12/29/19,8
SA34020,SMB,N,0,1/5/20,9
SA34020,SMB,N,0,1/12/20,6
SA34020,SMB,N,0,1/19/20,11
SA34020,SMB,N,0,1/26/20,8
SA34020,SMB,N,0,2/2/20,13
SA34020,SMB,N,0,2/9/20,9
SA34020,SMB,N,0,2/16/20,9
SA34020,SMB,N,0,2/23/20,9
SA34020,SMB,N,0,3/1/20,3
SA34020,SMB,N,0,3/8/20,9
SA14554,ENT,N,0,7/12/20,76
SA14554,ENT,N,0,7/19/20,61
SA14554,ENT,N,0,7/26/20,81
SA14554,ENT,N,0,8/2/20,63
SA14554,ENT,N,0,8/9/20,42
SA14554,ENT,N,0,8/16/20,153
SA14554,ENT,N,0,8/23/20,79
SA14554,ENT,N,0,8/30/20,154
SA14554,ENT,N,0,9/6/20,70
SA14554,ENT,N,0,9/13/20,88
SA14554,ENT,N,0,9/20/20,65
SA38460,ENT,N,0,2/9/20,53
SA38460,ENT,N,0,2/16/20,45
SA38460,ENT,N,0,2/23/20,42
SA38460,ENT,N,0,3/1/20,44
SA38460,ENT,N,0,3/8/20,17
SA38460,ENT,N,0,3/15/20,40
SA38460,ENT,N,0,3/22/20,33
SA38460,ENT,N,0,3/29/20,41
SA38460,ENT,N,0,4/5/20,44
SA38460,ENT,N,0,4/12/20,18
SA38460,ENT,N,0,4/19/20,56
SA38460,ENT,N,0,4/26/20,61
SA32811,SMB,Y,0,9/15/19,3775
SA32811,SMB,Y,0,9/22/19,3005
SA32811,SMB,Y,0,9/29/19,5096
SA32811,SMB,Y,0,10/6/19,3675
SA32811,SMB,Y,0,10/13/19,2543
SA32811,SMB,Y,0,10/20/19,2806
SA32811,SMB,Y,0,10/27/19,4046
SA32811,SMB,Y,0,11/3/19,3111
SA32811,SMB,Y,0,11/10/19,2106
SA32811,SMB,Y,0,11/17/19,1863
SA32811,SMB,Y,0,11/24/19,3097
SA32811,SMB,Y,0,12/1/19,1120
SA20310,SMB,Y,1,9/22/19,385
SA20310,SMB,Y,1,9/29/19,676
SA20310,SMB,Y,1,10/6/19,672
SA20310,SMB,Y,1,10/13/19,185
SA20310,SMB,Y,1,10/20/19,546
SA20310,SMB,Y,1,10/27/19,212
SA20310,SMB,Y,1,11/3/19,396
SA20310,SMB,Y,1,11/10/19,245
SA20310,SMB,Y,1,11/17/19,451
SA20310,SMB,Y,1,11/24/19,208
SA20310,SMB,Y,1,12/1/19,183
SA20310,SMB,Y,1,12/8/19,547
SA26482,SMB,Y,0,1/17/21,19556
SA26482,SMB,Y,0,1/24/21,10404
SA26482,SMB,Y,0,1/31/21,6056
SA26482,SMB,Y,0,2/7/21,5421
SA26482,SMB,Y,0,2/14/21,6927
SA26482,SMB,Y,0,2/21/21,13464
SA26482,SMB,Y,0,2/28/21,4269
SA26482,SMB,Y,0,3/7/21,20992
SA26482,SMB,Y,0,3/14/21,7573
SA26482,SMB,Y,0,3/21/21,16633
SA26482,SMB,Y,0,3/28/21,13028
SA26482,SMB,Y,0,4/4/21,19093
SA33802,SMB,N,0,5/10/20,669
SA33802,SMB,N,0,5/17/20,422
SA33802,SMB,N,0,5/24/20,1028
SA33802,SMB,N,0,5/31/20,702
SA33802,SMB,N,0,6/7/20,262
SA33802,SMB,N,0,6/14/20,1129
SA33802,SMB,N,0,6/21/20,981
SA33802,SMB,N,0,6/28/20,368
SA33802,SMB,N,0,7/5/20,493
SA33802,SMB,N,0,7/12/20,388
SA33802,SMB,N,0,7/19/20,555
SA33802,SMB,N,0,7/26/20,450
SA13241,ENT,Y,1,5/10/20,528
SA13241,ENT,Y,1,5/17/20,218
SA13241,ENT,Y,1,5/24/20,232
SA13241,ENT,Y,1,5/31/20,428
SA13241,ENT,Y,1,6/7/20,279
SA13241,ENT,Y,1,6/14/20,388
SA13241,ENT,Y,1,6/21/20,453
SA13241,ENT,Y,1,6/28/20,654
SA13241,ENT,Y,1,7/5/20,483
SA13241,ENT,Y,1,7/12/20,295
SA13241,ENT,Y,1,7/19/20,311
SA31733,ENT,N,0,11/8/20,36
SA31733,ENT,N,0,11/15/20,24
SA31733,ENT,N,0,11/22/20,27
SA31733,ENT,N,0,11/29/20,27
SA31733,ENT,N,0,12/6/20,29
SA31733,ENT,N,0,12/13/20,13
SA31733,ENT,N,0,12/20/20,18
SA31733,ENT,N,0,12/27/20,40
SA31733,ENT,N,0,1/3/21,45
SA31733,ENT,N,0,1/10/21,3
SA31733,ENT,N,0,1/17/21,32
SA39151,ENT,N,0,12/27/20,92
SA39151,ENT,N,0,1/3/21,70
SA39151,ENT,N,0,1/10/21,95
SA39151,ENT,N,0,1/17/21,124
SA39151,ENT,N,0,1/24/21,118
SA39151,ENT,N,0,1/31/21,124
SA39151,ENT,N,0,2/7/21,34
SA39151,ENT,N,0,2/14/21,118
SA39151,ENT,N,0,2/21/21,84
SA39151,ENT,N,0,2/28/21,125
SA39151,ENT,N,0,3/7/21,51
SA13560,ENT,N,0,10/11/20,40
SA13560,ENT,N,0,10/18/20,26
SA13560,ENT,N,0,10/25/20,31
SA13560,ENT,N,0,11/1/20,48
SA13560,ENT,N,0,11/8/20,28
SA13560,ENT,N,0,11/15/20,45
SA13560,ENT,N,0,11/22/20,27
SA13560,ENT,N,0,11/29/20,28
SA13560,ENT,N,0,12/6/20,26
SA13560,ENT,N,0,12/13/20,32
SA13560,ENT,N,0,12/20/20,62
SA13560,ENT,N,0,12/27/20,35
SA24114,ENT,N,0,2/16/20,61
SA24114,ENT,N,0,2/23/20,102
SA24114,ENT,N,0,3/1/20,71
SA24114,ENT,N,0,3/8/20,41
SA24114,ENT,N,0,3/15/20,46
SA24114,ENT,N,0,3/22/20,42
SA24114,ENT,N,0,3/29/20,63
SA24114,ENT,N,0,4/5/20,25
SA24114,ENT,N,0,4/12/20,18
SA24114,ENT,N,0,4/19/20,47
SA6295,ENT,Y,0,10/11/20,246
SA6295,ENT,Y,0,10/18/20,257
SA6295,ENT,Y,0,10/25/20,184
SA6295,ENT,Y,0,11/1/20,197
SA6295,ENT,Y,0,11/8/20,194
SA6295,ENT,Y,0,11/15/20,268
SA6295,ENT,Y,0,11/22/20,257
SA6295,ENT,Y,0,11/29/20,151
SA6295,ENT,Y,0,12/6/20,189
SA6295,ENT,Y,0,12/13/20,160
SA6295,ENT,Y,0,12/20/20,101
SA6295,ENT,Y,0,12/27/20,252
SA15243,SMB,Y,0,8/23/20,1230
SA15243,SMB,Y,0,8/30/20,1522
SA15243,SMB,Y,0,9/6/20,534
SA15243,SMB,Y,0,9/13/20,1558
SA15243,SMB,Y,0,9/20/20,1789
SA15243,SMB,Y,0,9/27/20,2263
SA15243,SMB,Y,0,10/4/20,1709
SA15243,SMB,Y,0,10/11/20,781
SA15243,SMB,Y,0,10/18/20,1722
SA15243,SMB,Y,0,10/25/20,1110
SA15243,SMB,Y,0,11/1/20,1396
SA15243,SMB,Y,0,11/8/20,1719
SA14366,ENT,N,1,12/27/20,142
SA14366,ENT,N,1,1/3/21,201
SA22260,ENT,N,0,6/21/20,33
SA22260,ENT,N,0,6/28/20,23
SA22260,ENT,N,0,7/5/20,37
SA22260,ENT,N,0,7/12/20,38
SA22260,ENT,N,0,7/19/20,48
SA22260,ENT,N,0,7/26/20,51
SA22260,ENT,N,0,8/2/20,31
SA22260,ENT,N,0,8/9/20,56
SA22260,ENT,N,0,8/16/20,33
SA22260,ENT,N,0,8/23/20,24
SA22260,ENT,N,0,8/30/20,60
SA29479,SMB,Y,0,12/6/20,295
SA29479,SMB,Y,0,12/13/20,60
SA29479,SMB,Y,0,12/20/20,267
SA29479,SMB,Y,0,12/27/20,277
SA29479,SMB,Y,0,1/3/21,116
SA45394,ENT,Y,0,8/11/19,1514
SA45394,ENT,Y,0,8/18/19,1665
SA45394,ENT,Y,0,8/25/19,2617
SA45394,ENT,Y,0,9/1/19,1169
SA45394,ENT,Y,0,9/8/19,1267
SA45394,ENT,Y,0,9/15/19,785
SA45394,ENT,Y,0,9/22/19,2776
SA45394,ENT,Y,0,9/29/19,3095
SA45394,ENT,Y,0,10/6/19,1211
SA45394,ENT,Y,0,10/13/19,1502
SA45394,ENT,Y,0,10/20/19,3610
SA45394,ENT,Y,0,10/27/19,831
SA33411,ENT,N,0,6/23/19,153
SA33411,ENT,N,0,6/30/19,113
SA33411,ENT,N,0,7/7/19,162
SA33411,ENT,N,0,7/14/19,80
SA33411,ENT,N,0,7/21/19,173
SA33411,ENT,N,0,7/28/19,213
SA33411,ENT,N,0,8/4/19,178
SA33411,ENT,N,0,8/11/19,53
SA33411,ENT,N,0,8/18/19,110
SA33411,ENT,N,0,8/25/19,169
SA33411,ENT,N,0,9/1/19,264
SA33411,ENT,N,0,9/8/19,118
SA5749,ENT,Y,0,5/17/20,109
SA5749,ENT,Y,0,5/24/20,103
SA5749,ENT,Y,0,5/31/20,95
SA5749,ENT,Y,0,6/7/20,142
SA5749,ENT,Y,0,6/14/20,184
SA5749,ENT,Y,0,6/21/20,288
SA5749,ENT,Y,0,6/28/20,191
SA5749,ENT,Y,0,7/5/20,180
SA5749,ENT,Y,0,7/12/20,166
SA18482,ENT,Y,0,11/10/19,166
SA18482,ENT,Y,0,11/17/19,119
SA18482,ENT,Y,0,11/24/19,135
SA18482,ENT,Y,0,12/1/19,189
SA18482,ENT,Y,0,12/8/19,83
SA18482,ENT,Y,0,12/15/19,166
SA18482,ENT,Y,0,12/22/19,136
SA18482,ENT,Y,0,12/29/19,343
SA18482,ENT,Y,0,1/5/20,163
SA18482,ENT,Y,0,1/12/20,229
SA18482,ENT,Y,0,1/19/20,135
SA37041,SMB,Y,0,6/21/20,362
SA37041,SMB,Y,0,6/28/20,341
SA37041,SMB,Y,0,7/5/20,417
SA37041,SMB,Y,0,7/12/20,310
SA37041,SMB,Y,0,7/19/20,504
SA37041,SMB,Y,0,7/26/20,600
SA37041,SMB,Y,0,8/2/20,209
SA37041,SMB,Y,0,8/9/20,603
SA37041,SMB,Y,0,8/16/20,299
SA37041,SMB,Y,0,8/23/20,225
SA37041,SMB,Y,0,8/30/20,257
SA19941,SMB,Y,0,6/16/19,747
SA19941,SMB,Y,0,6/23/19,881
SA19941,SMB,Y,0,6/30/19,714
SA19941,SMB,Y,0,7/7/19,550
SA19941,SMB,Y,0,7/14/19,916
SA19941,SMB,Y,0,7/21/19,662
SA19941,SMB,Y,0,7/28/19,1183
SA19941,SMB,Y,0,8/4/19,1362
SA19941,SMB,Y,0,8/11/19,852
SA29075,SMB,Y,1,1/19/20,153
SA29075,SMB,Y,1,1/26/20,366
SA29075,SMB,Y,1,2/2/20,380
SA29075,SMB,Y,1,2/9/20,255
SA29075,SMB,Y,1,2/16/20,159
SA29075,SMB,Y,1,2/23/20,273
SA29075,SMB,Y,1,3/1/20,253
SA29075,SMB,Y,1,3/8/20,382
SA29075,SMB,Y,1,3/15/20,232
SA29075,SMB,Y,1,3/22/20,193
SA29075,SMB,Y,1,3/29/20,188
SA29075,SMB,Y,1,4/5/20,260
SA11716,ENT,N,0,1/10/21,206
SA11716,ENT,N,0,1/17/21,273
SA11716,ENT,N,0,1/24/21,103
SA11716,ENT,N,0,1/31/21,127
SA11716,ENT,N,0,2/7/21,158
SA11716,ENT,N,0,2/14/21,236
SA11716,ENT,N,0,2/21/21,190
SA11716,ENT,N,0,2/28/21,215
SA11716,ENT,N,0,3/7/21,132
SA27644,ENT,Y,1,12/22/19,1695
SA27644,ENT,Y,1,12/29/19,1860
SA27644,ENT,Y,1,1/5/20,1643
SA27644,ENT,Y,1,1/12/20,800
SA27644,ENT,Y,1,1/19/20,963
SA27644,ENT,Y,1,1/26/20,2425
SA27644,ENT,Y,1,2/2/20,2043
SA27644,ENT,Y,1,2/9/20,2399
SA28143,SMB,Y,0,9/29/19,419
SA28143,SMB,Y,0,10/6/19,364
SA28143,SMB,Y,0,10/13/19,345
SA28143,SMB,Y,0,10/20/19,481
